gene_id	tissue	expression
ENSG00000219073.7	Pancreas	1.026e+04
ENSG00000219073.7	Pancreas	7395
ENSG00000219073.7	Pancreas	1.063e+04
ENSG00000219073.7	Pancreas	6379
ENSG00000219073.7	Pancreas	8840
ENSG00000219073.7	Pancreas	9180
ENSG00000219073.7	Pancreas	1.047e+04
ENSG00000219073.7	Pancreas	2901
ENSG00000219073.7	Pancreas	3308
ENSG00000219073.7	Pancreas	9637
ENSG00000219073.7	Pancreas	8070
ENSG00000219073.7	Pancreas	1.214e+04
ENSG00000219073.7	Pancreas	1.706e+04
ENSG00000219073.7	Pancreas	1.194e+04
ENSG00000219073.7	Pancreas	2862
ENSG00000219073.7	Pancreas	1.056e+04
ENSG00000219073.7	Pancreas	1.321e+04
ENSG00000219073.7	Pancreas	1.507e+04
ENSG00000219073.7	Pancreas	4063
ENSG00000219073.7	Pancreas	1.235e+04
ENSG00000219073.7	Pancreas	1.5e+04
ENSG00000219073.7	Pancreas	4900
ENSG00000219073.7	Pancreas	7070
ENSG00000219073.7	Pancreas	1.495e+04
ENSG00000219073.7	Pancreas	7609
ENSG00000219073.7	Pancreas	7114
ENSG00000219073.7	Pancreas	1840
ENSG00000219073.7	Pancreas	6716
ENSG00000219073.7	Pancreas	7166
ENSG00000219073.7	Pancreas	1.288e+04
ENSG00000219073.7	Pancreas	1.171e+04
ENSG00000219073.7	Pancreas	9321
ENSG00000219073.7	Pancreas	1.217e+04
ENSG00000219073.7	Pancreas	1.06e+04
ENSG00000219073.7	Pancreas	9860
ENSG00000219073.7	Pancreas	4059
ENSG00000219073.7	Pancreas	1.49e+04
ENSG00000219073.7	Pancreas	6774
ENSG00000219073.7	Pancreas	1.668e+04
ENSG00000219073.7	Pancreas	1.124e+04
ENSG00000219073.7	Pancreas	5453
ENSG00000219073.7	Pancreas	6974
ENSG00000219073.7	Pancreas	9452
ENSG00000219073.7	Pancreas	6570
ENSG00000219073.7	Pancreas	1.234e+04
ENSG00000219073.7	Pancreas	4494
ENSG00000219073.7	Pancreas	1.417e+04
ENSG00000219073.7	Pancreas	8987
ENSG00000219073.7	Pancreas	1.191e+04
ENSG00000219073.7	Pancreas	1.824e+04
ENSG00000219073.7	Pancreas	1.465e+04
ENSG00000219073.7	Pancreas	1.505e+04
ENSG00000219073.7	Pancreas	8627
ENSG00000219073.7	Pancreas	1.281e+04
ENSG00000219073.7	Pancreas	1.627e+04
ENSG00000219073.7	Pancreas	1.33e+04
ENSG00000219073.7	Pancreas	3930
ENSG00000219073.7	Pancreas	8467
ENSG00000219073.7	Pancreas	9731
ENSG00000219073.7	Pancreas	1.137e+04
ENSG00000219073.7	Pancreas	1.364e+04
ENSG00000219073.7	Pancreas	5277
ENSG00000219073.7	Pancreas	1.162e+04
ENSG00000219073.7	Pancreas	9870
ENSG00000219073.7	Pancreas	9519
ENSG00000219073.7	Pancreas	5268
ENSG00000219073.7	Pancreas	1.894e+04
ENSG00000219073.7	Pancreas	6019
ENSG00000219073.7	Pancreas	5415
ENSG00000219073.7	Pancreas	1.096e+04
ENSG00000219073.7	Pancreas	4932
ENSG00000219073.7	Pancreas	1.19e+04
ENSG00000219073.7	Pancreas	6958
ENSG00000219073.7	Pancreas	1.266e+04
ENSG00000219073.7	Pancreas	1.076e+04
ENSG00000219073.7	Pancreas	9616
ENSG00000219073.7	Pancreas	1.139e+04
ENSG00000219073.7	Pancreas	5684
ENSG00000219073.7	Pancreas	1.422e+04
ENSG00000219073.7	Pancreas	5758
ENSG00000219073.7	Pancreas	2924
ENSG00000219073.7	Pancreas	9541
ENSG00000219073.7	Pancreas	1.475e+04
ENSG00000219073.7	Pancreas	3851
ENSG00000219073.7	Pancreas	2416
ENSG00000219073.7	Pancreas	1.377e+04
ENSG00000219073.7	Pancreas	1.154e+04
ENSG00000219073.7	Pancreas	3253
ENSG00000219073.7	Pancreas	8045
ENSG00000219073.7	Pancreas	1.44e+04
ENSG00000219073.7	Pancreas	1.167e+04
ENSG00000219073.7	Pancreas	3964
ENSG00000219073.7	Pancreas	9220
ENSG00000219073.7	Pancreas	6820
ENSG00000219073.7	Pancreas	4196
ENSG00000219073.7	Pancreas	1.545e+04
ENSG00000219073.7	Pancreas	1.378e+04
ENSG00000219073.7	Pancreas	1.663e+04
ENSG00000219073.7	Pancreas	1.328e+04
ENSG00000219073.7	Pancreas	8921
ENSG00000219073.7	Pancreas	1.022e+04
ENSG00000219073.7	Pancreas	2.072e+04
ENSG00000219073.7	Pancreas	1.265e+04
ENSG00000219073.7	Pancreas	1.163e+04
ENSG00000219073.7	Pancreas	1.092e+04
ENSG00000219073.7	Pancreas	6196
ENSG00000219073.7	Pancreas	9289
ENSG00000219073.7	Pancreas	1.21e+04
ENSG00000219073.7	Pancreas	1.467e+04
ENSG00000219073.7	Pancreas	1.123e+04
ENSG00000219073.7	Pancreas	1.922e+04
ENSG00000219073.7	Pancreas	1.653e+04
ENSG00000219073.7	Pancreas	5379
ENSG00000219073.7	Pancreas	1.409e+04
ENSG00000219073.7	Pancreas	1.915e+04
ENSG00000219073.7	Pancreas	3789
ENSG00000219073.7	Pancreas	1.442e+04
ENSG00000219073.7	Pancreas	1.025e+04
ENSG00000219073.7	Pancreas	9115
ENSG00000219073.7	Pancreas	6425
ENSG00000219073.7	Pancreas	1.335e+04
ENSG00000219073.7	Pancreas	4573
ENSG00000219073.7	Pancreas	9817
ENSG00000219073.7	Pancreas	9132
ENSG00000219073.7	Pancreas	1.082e+04
ENSG00000219073.7	Pancreas	1.104e+04
ENSG00000219073.7	Pancreas	1.208e+04
ENSG00000219073.7	Pancreas	6868
ENSG00000219073.7	Pancreas	1.508e+04
ENSG00000219073.7	Pancreas	1.072e+04
ENSG00000219073.7	Pancreas	1.256e+04
ENSG00000219073.7	Pancreas	1.68e+04
ENSG00000219073.7	Pancreas	3820
ENSG00000219073.7	Pancreas	2233
ENSG00000219073.7	Pancreas	5503
ENSG00000219073.7	Pancreas	2868
ENSG00000219073.7	Pancreas	1.137e+04
ENSG00000219073.7	Pancreas	3331
ENSG00000219073.7	Pancreas	7965
ENSG00000219073.7	Pancreas	1.288e+04
ENSG00000219073.7	Pancreas	1.057e+04
ENSG00000219073.7	Pancreas	1.031e+04
ENSG00000219073.7	Pancreas	1.265e+04
ENSG00000219073.7	Pancreas	1.46e+04
ENSG00000219073.7	Pancreas	1.761e+04
ENSG00000219073.7	Pancreas	1.029e+04
ENSG00000219073.7	Pancreas	8566
ENSG00000219073.7	Pancreas	1.348e+04
ENSG00000219073.7	Pancreas	1.304e+04
ENSG00000219073.7	Pancreas	1.291e+04
ENSG00000219073.7	Pancreas	5304
ENSG00000219073.7	Pancreas	4038
ENSG00000219073.7	Pancreas	1.628e+04
ENSG00000219073.7	Pancreas	6664
ENSG00000219073.7	Pancreas	1.039e+04
ENSG00000219073.7	Pancreas	1.159e+04
ENSG00000219073.7	Pancreas	1.313e+04
ENSG00000219073.7	Pancreas	1.177e+04
ENSG00000219073.7	Pancreas	3646
ENSG00000219073.7	Pancreas	3485
ENSG00000219073.7	Pancreas	5879
ENSG00000219073.7	Pancreas	1.02e+04
ENSG00000219073.7	Pancreas	1.363e+04
ENSG00000219073.7	Pancreas	1.039e+04
ENSG00000219073.7	Pancreas	1.537e+04
ENSG00000219073.7	Pancreas	9017
ENSG00000219073.7	Pancreas	1.118e+04
ENSG00000219073.7	Pancreas	9200
ENSG00000219073.7	Pancreas	1.147e+04
ENSG00000219073.7	Pancreas	1.224e+04
ENSG00000219073.7	Pancreas	5595
ENSG00000219073.7	Pancreas	9069
ENSG00000219073.7	Pancreas	3756
ENSG00000219073.7	Pancreas	1.632e+04
ENSG00000219073.7	Pancreas	9402
ENSG00000219073.7	Pancreas	1.325e+04
ENSG00000219073.7	Pancreas	5056
ENSG00000219073.7	Pancreas	1.6e+04
ENSG00000219073.7	Pancreas	6064
ENSG00000219073.7	Pancreas	5113
ENSG00000219073.7	Pancreas	7413
ENSG00000219073.7	Pancreas	1.529e+04
ENSG00000219073.7	Pancreas	6603
ENSG00000219073.7	Pancreas	1.253e+04
ENSG00000219073.7	Pancreas	1.167e+04
ENSG00000219073.7	Pancreas	6982
ENSG00000219073.7	Pancreas	1.251e+04
ENSG00000219073.7	Pancreas	1.312e+04
ENSG00000219073.7	Pancreas	9732
ENSG00000219073.7	Pancreas	7472
ENSG00000219073.7	Pancreas	1.116e+04
ENSG00000219073.7	Pancreas	1.11e+04
ENSG00000219073.7	Pancreas	6512
ENSG00000219073.7	Pancreas	8814
ENSG00000219073.7	Pancreas	3970
ENSG00000219073.7	Pancreas	1.1e+04
ENSG00000219073.7	Pancreas	1.041e+04
ENSG00000219073.7	Pancreas	7597
ENSG00000219073.7	Pancreas	5197
ENSG00000219073.7	Pancreas	8521
ENSG00000219073.7	Pancreas	1.886e+04
ENSG00000219073.7	Pancreas	1.142e+04
ENSG00000219073.7	Pancreas	1.328e+04
ENSG00000219073.7	Pancreas	1.086e+04
ENSG00000219073.7	Pancreas	9616
ENSG00000219073.7	Pancreas	1.609e+04
ENSG00000219073.7	Pancreas	8898
ENSG00000219073.7	Pancreas	9208
ENSG00000219073.7	Pancreas	1.13e+04
ENSG00000219073.7	Pancreas	1.341e+04
ENSG00000219073.7	Pancreas	1.347e+04
ENSG00000219073.7	Pancreas	1.095e+04
ENSG00000219073.7	Pancreas	4457
ENSG00000219073.7	Pancreas	8220
ENSG00000219073.7	Pancreas	1.523e+04
ENSG00000219073.7	Pancreas	1.124e+04
ENSG00000219073.7	Pancreas	8332
ENSG00000219073.7	Pancreas	1.16e+04
ENSG00000219073.7	Pancreas	1.211e+04
ENSG00000219073.7	Pancreas	1.265e+04
ENSG00000219073.7	Pancreas	9069
ENSG00000219073.7	Pancreas	9972
ENSG00000219073.7	Pancreas	1.083e+04
ENSG00000219073.7	Pancreas	1.634e+04
ENSG00000219073.7	Pancreas	1.34e+04
ENSG00000219073.7	Pancreas	7861
ENSG00000219073.7	Pancreas	7275
ENSG00000219073.7	Pancreas	1.343e+04
ENSG00000219073.7	Pancreas	1.515e+04
ENSG00000219073.7	Pancreas	4955
ENSG00000219073.7	Pancreas	8964
ENSG00000219073.7	Pancreas	5717
ENSG00000219073.7	Pancreas	1.262e+04
ENSG00000219073.7	Pancreas	1.083e+04
ENSG00000219073.7	Pancreas	7484
ENSG00000219073.7	Pancreas	2933
ENSG00000219073.7	Pancreas	9263
ENSG00000219073.7	Pancreas	4465
ENSG00000219073.7	Pancreas	1.074e+04
ENSG00000219073.7	Pancreas	1.182e+04
ENSG00000219073.7	Pancreas	6081
ENSG00000219073.7	Pancreas	7340
ENSG00000219073.7	Pancreas	2907
ENSG00000219073.7	Pancreas	8537
ENSG00000219073.7	Pancreas	1.216e+04
ENSG00000219073.7	Pancreas	9691
ENSG00000219073.7	Pancreas	7602
ENSG00000219073.7	Pancreas	6874
ENSG00000219073.7	Pancreas	8246
ENSG00000219073.7	Pancreas	7818
ENSG00000219073.7	Pancreas	1.396e+04
ENSG00000219073.7	Pancreas	1.119e+04
ENSG00000219073.7	Pancreas	9990
ENSG00000219073.7	Pancreas	7625
ENSG00000219073.7	Pancreas	1.615e+04
ENSG00000219073.7	Pancreas	1.677e+04
ENSG00000219073.7	Pancreas	1.423e+04
ENSG00000219073.7	Pancreas	9082
ENSG00000219073.7	Pancreas	1.311e+04
ENSG00000219073.7	Pancreas	1.159e+04
ENSG00000219073.7	Pancreas	1.021e+04
ENSG00000219073.7	Pancreas	1.357e+04
ENSG00000219073.7	Pancreas	2951
ENSG00000219073.7	Pancreas	1.64e+04
ENSG00000219073.7	Pancreas	9517
ENSG00000219073.7	Pancreas	6567
ENSG00000219073.7	Pancreas	1.001e+04
ENSG00000219073.7	Pancreas	1.133e+04
ENSG00000219073.7	Pancreas	6656
ENSG00000219073.7	Pancreas	2269
ENSG00000219073.7	Pancreas	8834
ENSG00000219073.7	Pancreas	1.039e+04
ENSG00000219073.7	Pancreas	1.378e+04
ENSG00000219073.7	Pancreas	1.2e+04
ENSG00000219073.7	Pancreas	1.722e+04
ENSG00000219073.7	Pancreas	1.229e+04
ENSG00000219073.7	Pancreas	9719
ENSG00000219073.7	Pancreas	9156
ENSG00000219073.7	Pancreas	1.162e+04
ENSG00000219073.7	Pancreas	3096
ENSG00000219073.7	Pancreas	1.279e+04
ENSG00000219073.7	Pancreas	1.149e+04
ENSG00000219073.7	Pancreas	1.094e+04
ENSG00000219073.7	Pancreas	1.281e+04
ENSG00000219073.7	Pancreas	7027
ENSG00000219073.7	Pancreas	7059
ENSG00000219073.7	Pancreas	1.153e+04
ENSG00000219073.7	Pancreas	1.903e+04
ENSG00000219073.7	Pancreas	8217
ENSG00000219073.7	Pancreas	1.3e+04
ENSG00000219073.7	Pancreas	1.763e+04
ENSG00000219073.7	Pancreas	1.186e+04
ENSG00000219073.7	Pancreas	1.253e+04
ENSG00000219073.7	Pancreas	7977
ENSG00000219073.7	Pancreas	9418
ENSG00000219073.7	Pancreas	1.18e+04
ENSG00000219073.7	Pancreas	1.626e+04
ENSG00000219073.7	Pancreas	1.192e+04
ENSG00000219073.7	Pancreas	1.137e+04
ENSG00000219073.7	Pancreas	3408
ENSG00000219073.7	Pancreas	1.315e+04
ENSG00000219073.7	Pancreas	1.054e+04
ENSG00000219073.7	Pancreas	1.095e+04
ENSG00000142789.19	Pancreas	2.759e+04
ENSG00000142789.19	Pancreas	3.728e+04
ENSG00000142789.19	Pancreas	3.611e+04
ENSG00000142789.19	Pancreas	1.715e+04
ENSG00000142789.19	Pancreas	1.526e+04
ENSG00000142789.19	Pancreas	3.951e+04
ENSG00000142789.19	Pancreas	2.17e+04
ENSG00000142789.19	Pancreas	4.553e+04
ENSG00000142789.19	Pancreas	2.694e+04
ENSG00000142789.19	Pancreas	2.639e+04
ENSG00000142789.19	Pancreas	4.023e+04
ENSG00000142789.19	Pancreas	3.749e+04
ENSG00000142789.19	Pancreas	2.523e+04
ENSG00000142789.19	Pancreas	1.75e+04
ENSG00000142789.19	Pancreas	2.771e+04
ENSG00000142789.19	Pancreas	3.452e+04
ENSG00000142789.19	Pancreas	3.063e+04
ENSG00000142789.19	Pancreas	6.123e+04
ENSG00000142789.19	Pancreas	1.534e+04
ENSG00000142789.19	Pancreas	4.467e+04
ENSG00000142789.19	Pancreas	2.311e+04
ENSG00000142789.19	Pancreas	2.45e+04
ENSG00000142789.19	Pancreas	2.947e+04
ENSG00000142789.19	Pancreas	1.382e+04
ENSG00000142789.19	Pancreas	1.477e+04
ENSG00000142789.19	Pancreas	2.389e+04
ENSG00000142789.19	Pancreas	1.49e+04
ENSG00000142789.19	Pancreas	2.932e+04
ENSG00000142789.19	Pancreas	1.931e+04
ENSG00000142789.19	Pancreas	3.609e+04
ENSG00000142789.19	Pancreas	2.653e+04
ENSG00000142789.19	Pancreas	3.093e+04
ENSG00000142789.19	Pancreas	8771
ENSG00000142789.19	Pancreas	9649
ENSG00000142789.19	Pancreas	2.785e+04
ENSG00000142789.19	Pancreas	2.342e+04
ENSG00000142789.19	Pancreas	3.479e+04
ENSG00000142789.19	Pancreas	2.392e+04
ENSG00000142789.19	Pancreas	4.349e+04
ENSG00000142789.19	Pancreas	9630
ENSG00000142789.19	Pancreas	3.577e+04
ENSG00000142789.19	Pancreas	4.519e+04
ENSG00000142789.19	Pancreas	3.998e+04
ENSG00000142789.19	Pancreas	2.156e+04
ENSG00000142789.19	Pancreas	4.043e+04
ENSG00000142789.19	Pancreas	2.625e+04
ENSG00000142789.19	Pancreas	1.704e+04
ENSG00000142789.19	Pancreas	2.362e+04
ENSG00000142789.19	Pancreas	3.917e+04
ENSG00000142789.19	Pancreas	2.81e+04
ENSG00000142789.19	Pancreas	2.007e+04
ENSG00000142789.19	Pancreas	1.532e+04
ENSG00000142789.19	Pancreas	2.419e+04
ENSG00000142789.19	Pancreas	1.865e+04
ENSG00000142789.19	Pancreas	2.402e+04
ENSG00000142789.19	Pancreas	2.665e+04
ENSG00000142789.19	Pancreas	3.456e+04
ENSG00000142789.19	Pancreas	2.327e+04
ENSG00000142789.19	Pancreas	2.988e+04
ENSG00000142789.19	Pancreas	3.027e+04
ENSG00000142789.19	Pancreas	1.522e+04
ENSG00000142789.19	Pancreas	3.691e+04
ENSG00000142789.19	Pancreas	2.138e+04
ENSG00000142789.19	Pancreas	3.488e+04
ENSG00000142789.19	Pancreas	3.858e+04
ENSG00000142789.19	Pancreas	2.476e+04
ENSG00000142789.19	Pancreas	3.088e+04
ENSG00000142789.19	Pancreas	2.445e+04
ENSG00000142789.19	Pancreas	2.197e+04
ENSG00000142789.19	Pancreas	2.36e+04
ENSG00000142789.19	Pancreas	2.601e+04
ENSG00000142789.19	Pancreas	3.696e+04
ENSG00000142789.19	Pancreas	2.42e+04
ENSG00000142789.19	Pancreas	2.94e+04
ENSG00000142789.19	Pancreas	2.514e+04
ENSG00000142789.19	Pancreas	3.115e+04
ENSG00000142789.19	Pancreas	4.01e+04
ENSG00000142789.19	Pancreas	2.36e+04
ENSG00000142789.19	Pancreas	3.272e+04
ENSG00000142789.19	Pancreas	4.556e+04
ENSG00000142789.19	Pancreas	4.151e+04
ENSG00000142789.19	Pancreas	1.656e+04
ENSG00000142789.19	Pancreas	3.628e+04
ENSG00000142789.19	Pancreas	3.688e+04
ENSG00000142789.19	Pancreas	4.037e+04
ENSG00000142789.19	Pancreas	1.717e+04
ENSG00000142789.19	Pancreas	2.547e+04
ENSG00000142789.19	Pancreas	3.005e+04
ENSG00000142789.19	Pancreas	1.609e+04
ENSG00000142789.19	Pancreas	3.692e+04
ENSG00000142789.19	Pancreas	1.876e+04
ENSG00000142789.19	Pancreas	1.076e+04
ENSG00000142789.19	Pancreas	2.34e+04
ENSG00000142789.19	Pancreas	2.582e+04
ENSG00000142789.19	Pancreas	3.441e+04
ENSG00000142789.19	Pancreas	1.531e+04
ENSG00000142789.19	Pancreas	3.066e+04
ENSG00000142789.19	Pancreas	3.132e+04
ENSG00000142789.19	Pancreas	2.914e+04
ENSG00000142789.19	Pancreas	3.584e+04
ENSG00000142789.19	Pancreas	1.859e+04
ENSG00000142789.19	Pancreas	3.659e+04
ENSG00000142789.19	Pancreas	2.124e+04
ENSG00000142789.19	Pancreas	4.757e+04
ENSG00000142789.19	Pancreas	2.445e+04
ENSG00000142789.19	Pancreas	1.094e+04
ENSG00000142789.19	Pancreas	3.666e+04
ENSG00000142789.19	Pancreas	3.995e+04
ENSG00000142789.19	Pancreas	1.863e+04
ENSG00000142789.19	Pancreas	1.308e+04
ENSG00000142789.19	Pancreas	3.131e+04
ENSG00000142789.19	Pancreas	2.503e+04
ENSG00000142789.19	Pancreas	1.316e+04
ENSG00000142789.19	Pancreas	2.716e+04
ENSG00000142789.19	Pancreas	4.928e+04
ENSG00000142789.19	Pancreas	1.905e+04
ENSG00000142789.19	Pancreas	1.325e+04
ENSG00000142789.19	Pancreas	2.847e+04
ENSG00000142789.19	Pancreas	1.868e+04
ENSG00000142789.19	Pancreas	1.396e+04
ENSG00000142789.19	Pancreas	2.558e+04
ENSG00000142789.19	Pancreas	3.486e+04
ENSG00000142789.19	Pancreas	2.608e+04
ENSG00000142789.19	Pancreas	2.566e+04
ENSG00000142789.19	Pancreas	1.747e+04
ENSG00000142789.19	Pancreas	1.24e+04
ENSG00000142789.19	Pancreas	2.642e+04
ENSG00000142789.19	Pancreas	4.713e+04
ENSG00000142789.19	Pancreas	2.591e+04
ENSG00000142789.19	Pancreas	2.65e+04
ENSG00000142789.19	Pancreas	2.464e+04
ENSG00000142789.19	Pancreas	1.953e+04
ENSG00000142789.19	Pancreas	2.161e+04
ENSG00000142789.19	Pancreas	2.839e+04
ENSG00000142789.19	Pancreas	3.325e+04
ENSG00000142789.19	Pancreas	1.176e+04
ENSG00000142789.19	Pancreas	4.524e+04
ENSG00000142789.19	Pancreas	3.085e+04
ENSG00000142789.19	Pancreas	3.505e+04
ENSG00000142789.19	Pancreas	2.204e+04
ENSG00000142789.19	Pancreas	1.789e+04
ENSG00000142789.19	Pancreas	3.382e+04
ENSG00000142789.19	Pancreas	2.931e+04
ENSG00000142789.19	Pancreas	2.335e+04
ENSG00000142789.19	Pancreas	2.189e+04
ENSG00000142789.19	Pancreas	2.231e+04
ENSG00000142789.19	Pancreas	1.739e+04
ENSG00000142789.19	Pancreas	3.865e+04
ENSG00000142789.19	Pancreas	3.124e+04
ENSG00000142789.19	Pancreas	2.406e+04
ENSG00000142789.19	Pancreas	2.969e+04
ENSG00000142789.19	Pancreas	3.35e+04
ENSG00000142789.19	Pancreas	2.046e+04
ENSG00000142789.19	Pancreas	3.612e+04
ENSG00000142789.19	Pancreas	3.621e+04
ENSG00000142789.19	Pancreas	3.792e+04
ENSG00000142789.19	Pancreas	3.094e+04
ENSG00000142789.19	Pancreas	1.412e+04
ENSG00000142789.19	Pancreas	1.231e+04
ENSG00000142789.19	Pancreas	2.477e+04
ENSG00000142789.19	Pancreas	9984
ENSG00000142789.19	Pancreas	4.536e+04
ENSG00000142789.19	Pancreas	1.951e+04
ENSG00000142789.19	Pancreas	2.964e+04
ENSG00000142789.19	Pancreas	2.366e+04
ENSG00000142789.19	Pancreas	3.18e+04
ENSG00000142789.19	Pancreas	2.156e+04
ENSG00000142789.19	Pancreas	2.879e+04
ENSG00000142789.19	Pancreas	3.131e+04
ENSG00000142789.19	Pancreas	4.505e+04
ENSG00000142789.19	Pancreas	3.958e+04
ENSG00000142789.19	Pancreas	1.941e+04
ENSG00000142789.19	Pancreas	3.185e+04
ENSG00000142789.19	Pancreas	3.687e+04
ENSG00000142789.19	Pancreas	3.582e+04
ENSG00000142789.19	Pancreas	2.18e+04
ENSG00000142789.19	Pancreas	1.36e+04
ENSG00000142789.19	Pancreas	3.342e+04
ENSG00000142789.19	Pancreas	2.357e+04
ENSG00000142789.19	Pancreas	2.787e+04
ENSG00000142789.19	Pancreas	3.477e+04
ENSG00000142789.19	Pancreas	4.53e+04
ENSG00000142789.19	Pancreas	3.933e+04
ENSG00000142789.19	Pancreas	1.607e+04
ENSG00000142789.19	Pancreas	1.251e+04
ENSG00000142789.19	Pancreas	1.613e+04
ENSG00000142789.19	Pancreas	3.604e+04
ENSG00000142789.19	Pancreas	3.903e+04
ENSG00000142789.19	Pancreas	3.031e+04
ENSG00000142789.19	Pancreas	3.297e+04
ENSG00000142789.19	Pancreas	1.987e+04
ENSG00000142789.19	Pancreas	2.941e+04
ENSG00000142789.19	Pancreas	2.253e+04
ENSG00000142789.19	Pancreas	3.755e+04
ENSG00000142789.19	Pancreas	2.749e+04
ENSG00000142789.19	Pancreas	1.422e+04
ENSG00000142789.19	Pancreas	3.312e+04
ENSG00000142789.19	Pancreas	1.761e+04
ENSG00000142789.19	Pancreas	3.169e+04
ENSG00000142789.19	Pancreas	2.123e+04
ENSG00000142789.19	Pancreas	5.167e+04
ENSG00000142789.19	Pancreas	2.008e+04
ENSG00000142789.19	Pancreas	3.016e+04
ENSG00000142789.19	Pancreas	1.3e+04
ENSG00000142789.19	Pancreas	1.512e+04
ENSG00000142789.19	Pancreas	2.113e+04
ENSG00000142789.19	Pancreas	4.514e+04
ENSG00000142789.19	Pancreas	1.751e+04
ENSG00000142789.19	Pancreas	3.102e+04
ENSG00000142789.19	Pancreas	3.367e+04
ENSG00000142789.19	Pancreas	1.767e+04
ENSG00000142789.19	Pancreas	3.776e+04
ENSG00000142789.19	Pancreas	3.01e+04
ENSG00000142789.19	Pancreas	2.853e+04
ENSG00000142789.19	Pancreas	2.109e+04
ENSG00000142789.19	Pancreas	3.814e+04
ENSG00000142789.19	Pancreas	3.417e+04
ENSG00000142789.19	Pancreas	2.234e+04
ENSG00000142789.19	Pancreas	4.349e+04
ENSG00000142789.19	Pancreas	1.562e+04
ENSG00000142789.19	Pancreas	3.735e+04
ENSG00000142789.19	Pancreas	2.555e+04
ENSG00000142789.19	Pancreas	2.932e+04
ENSG00000142789.19	Pancreas	1.124e+04
ENSG00000142789.19	Pancreas	1.816e+04
ENSG00000142789.19	Pancreas	3.341e+04
ENSG00000142789.19	Pancreas	3.511e+04
ENSG00000142789.19	Pancreas	3.43e+04
ENSG00000142789.19	Pancreas	2.477e+04
ENSG00000142789.19	Pancreas	2.285e+04
ENSG00000142789.19	Pancreas	3.035e+04
ENSG00000142789.19	Pancreas	2.388e+04
ENSG00000142789.19	Pancreas	2.255e+04
ENSG00000142789.19	Pancreas	2.537e+04
ENSG00000142789.19	Pancreas	2.406e+04
ENSG00000142789.19	Pancreas	3.636e+04
ENSG00000142789.19	Pancreas	2.853e+04
ENSG00000142789.19	Pancreas	1.803e+04
ENSG00000142789.19	Pancreas	2.035e+04
ENSG00000142789.19	Pancreas	3.172e+04
ENSG00000142789.19	Pancreas	3.35e+04
ENSG00000142789.19	Pancreas	2.45e+04
ENSG00000142789.19	Pancreas	2.028e+04
ENSG00000142789.19	Pancreas	2.963e+04
ENSG00000142789.19	Pancreas	2.975e+04
ENSG00000142789.19	Pancreas	2.779e+04
ENSG00000142789.19	Pancreas	3.454e+04
ENSG00000142789.19	Pancreas	3.823e+04
ENSG00000142789.19	Pancreas	1.934e+04
ENSG00000142789.19	Pancreas	3.727e+04
ENSG00000142789.19	Pancreas	3.095e+04
ENSG00000142789.19	Pancreas	1.573e+04
ENSG00000142789.19	Pancreas	3.648e+04
ENSG00000142789.19	Pancreas	1.283e+04
ENSG00000142789.19	Pancreas	1.989e+04
ENSG00000142789.19	Pancreas	2.995e+04
ENSG00000142789.19	Pancreas	1.893e+04
ENSG00000142789.19	Pancreas	1.263e+04
ENSG00000142789.19	Pancreas	4.195e+04
ENSG00000142789.19	Pancreas	1.918e+04
ENSG00000142789.19	Pancreas	1.672e+04
ENSG00000142789.19	Pancreas	1.844e+04
ENSG00000142789.19	Pancreas	1.223e+04
ENSG00000142789.19	Pancreas	3.609e+04
ENSG00000142789.19	Pancreas	2.39e+04
ENSG00000142789.19	Pancreas	2.374e+04
ENSG00000142789.19	Pancreas	3.229e+04
ENSG00000142789.19	Pancreas	2.055e+04
ENSG00000142789.19	Pancreas	3.063e+04
ENSG00000142789.19	Pancreas	3.391e+04
ENSG00000142789.19	Pancreas	2.543e+04
ENSG00000142789.19	Pancreas	1.812e+04
ENSG00000142789.19	Pancreas	3.127e+04
ENSG00000142789.19	Pancreas	3.133e+04
ENSG00000142789.19	Pancreas	2.129e+04
ENSG00000142789.19	Pancreas	2.618e+04
ENSG00000142789.19	Pancreas	2.912e+04
ENSG00000142789.19	Pancreas	2.321e+04
ENSG00000142789.19	Pancreas	3.998e+04
ENSG00000142789.19	Pancreas	3.611e+04
ENSG00000142789.19	Pancreas	4.247e+04
ENSG00000142789.19	Pancreas	1.939e+04
ENSG00000142789.19	Pancreas	3.098e+04
ENSG00000142789.19	Pancreas	3.664e+04
ENSG00000142789.19	Pancreas	4.175e+04
ENSG00000142789.19	Pancreas	1.842e+04
ENSG00000142789.19	Pancreas	1.924e+04
ENSG00000142789.19	Pancreas	1.404e+04
ENSG00000142789.19	Pancreas	2.363e+04
ENSG00000142789.19	Pancreas	3.228e+04
ENSG00000142789.19	Pancreas	2.687e+04
ENSG00000142789.19	Pancreas	3.201e+04
ENSG00000142789.19	Pancreas	2.48e+04
ENSG00000142789.19	Pancreas	1.128e+04
ENSG00000142789.19	Pancreas	1.259e+04
ENSG00000142789.19	Pancreas	2.5e+04
ENSG00000142789.19	Pancreas	3.267e+04
ENSG00000142789.19	Pancreas	1.738e+04
ENSG00000142789.19	Pancreas	2.416e+04
ENSG00000142789.19	Pancreas	3.221e+04
ENSG00000142789.19	Pancreas	2.131e+04
ENSG00000142789.19	Pancreas	3.105e+04
ENSG00000142789.19	Pancreas	3.119e+04
